sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD
WOW__BOWS2__0.4bpp__562.pgm,562.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/562.pgm,0.97021484,0.94970703,0.7636719,0.65722656,0.7583008
WOW__BOWS2__0.4bpp__5620.pgm,5620.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5620.pgm,0.99365234,0.9941406,0.9902344,0.7451172,0.98876953
WOW__BOWS2__0.4bpp__5621.pgm,5621.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5621.pgm,0.6801758,0.44067383,0.8642578,0.31274414,0.7998047
WOW__BOWS2__0.4bpp__5622.pgm,5622.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5622.pgm,0.98876953,0.8925781,0.81933594,0.95703125,0.68896484
WOW__BOWS2__0.4bpp__5623.pgm,5623.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5623.pgm,0.64404297,0.37402344,0.14099121,0.062561035,0.49902344
WOW__BOWS2__0.4bpp__5624.pgm,5624.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5624.pgm,0.98583984,0.91308594,0.9897461,0.11553955,0.89941406
WOW__BOWS2__0.4bpp__5625.pgm,5625.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5625.pgm,0.9926758,0.8183594,0.34033203,0.018508911,0.6274414
WOW__BOWS2__0.4bpp__5626.pgm,5626.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5626.pgm,0.9160156,0.19299316,0.7661133,0.80126953,0.72021484
WOW__BOWS2__0.4bpp__5627.pgm,5627.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5627.pgm,0.47485352,0.5288086,0.7709961,0.5395508,0.5732422
WOW__BOWS2__0.4bpp__5628.pgm,5628.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5628.pgm,0.54785156,0.4934082,0.52197266,0.91064453,0.5830078
WOW__BOWS2__0.4bpp__5629.pgm,5629.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5629.pgm,0.30322266,0.49853516,0.5283203,0.0008969307,0.5839844
WOW__BOWS2__0.4bpp__563.pgm,563.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/563.pgm,0.99121094,0.9848633,0.87402344,0.020965576,0.4716797
WOW__BOWS2__0.4bpp__5630.pgm,5630.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5630.pgm,0.9628906,0.7988281,0.46801758,0.9897461,0.83447266
WOW__BOWS2__0.4bpp__5631.pgm,5631.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5631.pgm,0.69140625,0.7050781,0.23583984,0.3383789,0.7832031
WOW__BOWS2__0.4bpp__5632.pgm,5632.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5632.pgm,0.99072266,0.4909668,0.33569336,0.52246094,0.66552734
WOW__BOWS2__0.4bpp__5633.pgm,5633.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5633.pgm,0.9355469,0.79345703,0.9873047,0.54541016,0.9785156
WOW__BOWS2__0.4bpp__5634.pgm,5634.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5634.pgm,0.9916992,0.9916992,0.0075187683,0.009269714,0.010856628
WOW__BOWS2__0.4bpp__5635.pgm,5635.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5635.pgm,0.859375,0.47216797,0.037963867,0.49536133,0.8339844
WOW__BOWS2__0.4bpp__5636.pgm,5636.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5636.pgm,0.9916992,0.9848633,0.9370117,0.95458984,0.88964844
WOW__BOWS2__0.4bpp__5637.pgm,5637.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5637.pgm,0.9897461,0.97558594,0.99121094,0.48413086,0.96191406
WOW__BOWS2__0.4bpp__5638.pgm,5638.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5638.pgm,0.9941406,0.17089844,0.9814453,0.09136963,0.97314453
WOW__BOWS2__0.4bpp__5639.pgm,5639.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5639.pgm,0.9916992,0.9946289,0.99072266,0.015426636,0.99316406
WOW__BOWS2__0.4bpp__564.pgm,564.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/564.pgm,0.99121094,0.98583984,0.99072266,0.99072266,0.9916992
WOW__BOWS2__0.4bpp__5640.pgm,5640.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5640.pgm,0.9916992,0.98779297,0.028701782,0.05822754,0.91552734
WOW__BOWS2__0.4bpp__5641.pgm,5641.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5641.pgm,0.7583008,0.5629883,0.95996094,0.74365234,0.96777344
WOW__BOWS2__0.4bpp__5642.pgm,5642.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5642.pgm,0.98828125,0.9848633,0.9873047,0.92871094,0.984375
WOW__BOWS2__0.4bpp__5643.pgm,5643.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5643.pgm,0.95996094,0.98339844,0.46044922,0.91308594,0.022537231
WOW__BOWS2__0.4bpp__5644.pgm,5644.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5644.pgm,0.98046875,1.0,0.98535156,0.26586914,0.9970703
WOW__BOWS2__0.4bpp__5645.pgm,5645.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5645.pgm,0.9926758,0.9863281,0.9897461,0.9584961,0.98828125
WOW__BOWS2__0.4bpp__5646.pgm,5646.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5646.pgm,0.91796875,0.6538086,0.7636719,0.85009766,0.8232422
WOW__BOWS2__0.4bpp__5647.pgm,5647.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5647.pgm,0.9580078,0.07849121,0.020523071,0.019195557,0.49902344
WOW__BOWS2__0.4bpp__5648.pgm,5648.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5648.pgm,0.9868164,0.9428711,0.99072266,0.98535156,0.98583984
WOW__BOWS2__0.4bpp__5649.pgm,5649.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5649.pgm,0.97753906,0.060760498,0.87597656,0.008155823,0.8901367
WOW__BOWS2__0.4bpp__565.pgm,565.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/565.pgm,0.9511719,0.85058594,0.5878906,0.5493164,0.6035156
WOW__BOWS2__0.4bpp__5650.pgm,5650.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5650.pgm,0.99072266,0.9736328,0.984375,0.9433594,0.98046875
WOW__BOWS2__0.4bpp__5651.pgm,5651.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5651.pgm,0.9770508,0.9140625,0.032470703,0.40356445,0.9194336
WOW__BOWS2__0.4bpp__5652.pgm,5652.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5652.pgm,0.9921875,0.9946289,0.99072266,0.12658691,0.98876953
WOW__BOWS2__0.4bpp__5653.pgm,5653.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5653.pgm,0.9902344,0.5180664,0.7988281,0.9785156,0.98876953
WOW__BOWS2__0.4bpp__5654.pgm,5654.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5654.pgm,0.9921875,0.9902344,0.9897461,0.38183594,0.98828125
WOW__BOWS2__0.4bpp__5655.pgm,5655.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5655.pgm,0.6816406,0.62890625,0.46899414,0.0004916191,0.59033203
WOW__BOWS2__0.4bpp__5656.pgm,5656.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5656.pgm,0.98339844,1.0,0.9604492,0.024093628,0.7988281
WOW__BOWS2__0.4bpp__5657.pgm,5657.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5657.pgm,0.56152344,0.5419922,0.5463867,0.55126953,0.5722656
WOW__BOWS2__0.4bpp__5658.pgm,5658.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5658.pgm,0.51953125,0.53125,0.52978516,0.51953125,0.5234375
WOW__BOWS2__0.4bpp__5659.pgm,5659.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5659.pgm,0.99072266,0.9316406,0.99316406,0.008377075,0.98828125
WOW__BOWS2__0.4bpp__566.pgm,566.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/566.pgm,0.59277344,0.55126953,0.57421875,0.4831543,0.6098633
WOW__BOWS2__0.4bpp__5660.pgm,5660.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5660.pgm,0.9916992,0.9848633,0.18005371,0.009124756,0.5341797
WOW__BOWS2__0.4bpp__5661.pgm,5661.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5661.pgm,0.94140625,0.6269531,0.55810547,0.27514648,0.53808594
WOW__BOWS2__0.4bpp__5662.pgm,5662.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5662.pgm,0.9921875,0.95214844,0.98876953,0.043945312,0.9765625
WOW__BOWS2__0.4bpp__5663.pgm,5663.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5663.pgm,0.9902344,0.6386719,0.96435547,0.4482422,0.92529297
WOW__BOWS2__0.4bpp__5664.pgm,5664.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5664.pgm,0.68115234,0.8881836,0.57373047,0.5395508,0.5854492
WOW__BOWS2__0.4bpp__5665.pgm,5665.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5665.pgm,0.99121094,0.040924072,0.984375,0.00894928,0.98583984
WOW__BOWS2__0.4bpp__5666.pgm,5666.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5666.pgm,0.99121094,0.99609375,0.984375,0.008476257,0.97509766
WOW__BOWS2__0.4bpp__5667.pgm,5667.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5667.pgm,0.98876953,0.98876953,0.97558594,0.9658203,0.9814453
WOW__BOWS2__0.4bpp__5668.pgm,5668.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5668.pgm,0.9897461,0.9946289,0.99121094,0.9863281,0.95751953
WOW__BOWS2__0.4bpp__5669.pgm,5669.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5669.pgm,0.9916992,0.9921875,0.9897461,0.012527466,0.9897461
WOW__BOWS2__0.4bpp__567.pgm,567.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/567.pgm,0.6582031,0.55908203,0.4951172,0.49243164,0.70654297
WOW__BOWS2__0.4bpp__5670.pgm,5670.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5670.pgm,0.43603516,0.51464844,0.6503906,0.19494629,0.52197266
WOW__BOWS2__0.4bpp__5671.pgm,5671.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5671.pgm,0.98828125,0.9916992,0.921875,0.009971619,0.9824219
WOW__BOWS2__0.4bpp__5672.pgm,5672.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5672.pgm,0.99072266,0.22717285,0.79003906,0.95996094,0.7163086
WOW__BOWS2__0.4bpp__5673.pgm,5673.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5673.pgm,0.9897461,0.10821533,0.98876953,0.007965088,0.9868164
WOW__BOWS2__0.4bpp__5674.pgm,5674.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5674.pgm,0.9921875,0.9946289,0.99316406,0.011161804,0.9926758
WOW__BOWS2__0.4bpp__5675.pgm,5675.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5675.pgm,0.9921875,0.01461792,0.97558594,0.010093689,0.97509766
WOW__BOWS2__0.4bpp__5676.pgm,5676.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5676.pgm,0.9897461,0.97021484,0.9580078,0.16271973,0.95410156
WOW__BOWS2__0.4bpp__5677.pgm,5677.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5677.pgm,0.99316406,0.060760498,0.9790039,0.011505127,0.6689453
WOW__BOWS2__0.4bpp__5678.pgm,5678.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5678.pgm,0.9916992,0.9604492,0.63378906,0.0340271,0.56347656
WOW__BOWS2__0.4bpp__5679.pgm,5679.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5679.pgm,0.99121094,0.8173828,0.5419922,0.4560547,0.20117188
WOW__BOWS2__0.4bpp__568.pgm,568.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/568.pgm,0.9863281,0.94091797,0.4230957,0.8173828,0.6635742
WOW__BOWS2__0.4bpp__5680.pgm,5680.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5680.pgm,0.5175781,0.015014648,0.7602539,0.052703857,0.6586914
WOW__BOWS2__0.4bpp__5681.pgm,5681.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5681.pgm,0.98876953,0.96728516,0.97021484,0.012054443,0.98046875
WOW__BOWS2__0.4bpp__5682.pgm,5682.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5682.pgm,0.99121094,0.94873047,0.9511719,0.019348145,0.97265625
WOW__BOWS2__0.4bpp__5683.pgm,5683.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5683.pgm,0.85791016,0.42529297,0.31445312,0.015075684,0.3178711
WOW__BOWS2__0.4bpp__5684.pgm,5684.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5684.pgm,0.95166016,0.6616211,0.5917969,0.014389038,0.71875
WOW__BOWS2__0.4bpp__5685.pgm,5685.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5685.pgm,0.9897461,0.062805176,0.99121094,0.010093689,0.9902344
WOW__BOWS2__0.4bpp__5686.pgm,5686.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5686.pgm,0.97021484,0.81689453,0.57128906,0.5029297,0.6557617
WOW__BOWS2__0.4bpp__5687.pgm,5687.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5687.pgm,0.99072266,0.06842041,0.9863281,0.010009766,0.8051758
WOW__BOWS2__0.4bpp__5688.pgm,5688.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5688.pgm,0.99121094,0.9868164,0.83984375,0.009559631,0.019638062
WOW__BOWS2__0.4bpp__5689.pgm,5689.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5689.pgm,0.99121094,0.421875,0.9897461,0.040252686,0.97314453
WOW__BOWS2__0.4bpp__569.pgm,569.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/569.pgm,0.26245117,0.5917969,0.36035156,0.91552734,0.8413086
WOW__BOWS2__0.4bpp__5690.pgm,5690.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5690.pgm,0.98583984,0.012428284,0.60498047,0.047943115,0.7607422
WOW__BOWS2__0.4bpp__5691.pgm,5691.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5691.pgm,0.4729004,0.042388916,0.5463867,0.53466797,0.5527344
WOW__BOWS2__0.4bpp__5692.pgm,5692.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5692.pgm,0.9921875,0.99121094,0.9785156,0.020767212,0.9824219
WOW__BOWS2__0.4bpp__5693.pgm,5693.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5693.pgm,0.26342773,0.47338867,0.50878906,0.54589844,0.45874023
WOW__BOWS2__0.4bpp__5694.pgm,5694.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5694.pgm,0.50878906,0.51953125,0.4453125,0.5151367,0.50634766
WOW__BOWS2__0.4bpp__5695.pgm,5695.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5695.pgm,0.99121094,0.99560547,0.98583984,0.30908203,0.9897461
WOW__BOWS2__0.4bpp__5696.pgm,5696.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5696.pgm,0.9892578,0.99658203,0.9663086,0.23815918,0.9790039
WOW__BOWS2__0.4bpp__5697.pgm,5697.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5697.pgm,0.9848633,0.9746094,0.74316406,0.009933472,0.8886719
WOW__BOWS2__0.4bpp__5698.pgm,5698.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5698.pgm,0.9902344,0.9941406,0.9916992,0.98828125,0.9892578
WOW__BOWS2__0.4bpp__5699.pgm,5699.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5699.pgm,0.9892578,0.96972656,0.9868164,0.98876953,0.9897461
WOW__BOWS2__0.4bpp__57.pgm,57.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/57.pgm,0.9897461,0.23791504,0.96533203,0.91845703,0.9560547
WOW__BOWS2__0.4bpp__570.pgm,570.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/570.pgm,0.85058594,0.50878906,0.65185547,0.47875977,0.65478516
WOW__BOWS2__0.4bpp__5700.pgm,5700.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5700.pgm,0.99121094,0.96972656,0.98535156,0.9370117,0.97998047
WOW__BOWS2__0.4bpp__5701.pgm,5701.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5701.pgm,0.9868164,0.9819336,0.97558594,0.97216797,0.9633789
WOW__BOWS2__0.4bpp__5702.pgm,5702.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5702.pgm,0.9692383,0.9326172,0.6982422,0.015365601,0.70947266
WOW__BOWS2__0.4bpp__5703.pgm,5703.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5703.pgm,0.99316406,0.052124023,0.96484375,0.012145996,0.83496094
WOW__BOWS2__0.4bpp__5704.pgm,5704.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5704.pgm,0.9916992,0.99609375,0.9892578,0.0110321045,0.9863281
WOW__BOWS2__0.4bpp__5705.pgm,5705.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5705.pgm,0.9794922,0.9892578,0.9916992,0.99365234,0.99072266
WOW__BOWS2__0.4bpp__5706.pgm,5706.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5706.pgm,0.94921875,0.7783203,0.53027344,0.5703125,0.6225586
WOW__BOWS2__0.4bpp__5707.pgm,5707.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5707.pgm,0.6230469,0.8100586,0.9609375,0.26464844,0.8828125
WOW__BOWS2__0.4bpp__5708.pgm,5708.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5708.pgm,0.9916992,0.9946289,0.99121094,0.008125305,0.9902344
WOW__BOWS2__0.4bpp__5709.pgm,5709.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5709.pgm,0.9863281,0.97216797,0.099487305,0.033721924,0.91796875
WOW__BOWS2__0.4bpp__571.pgm,571.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/571.pgm,0.6171875,0.62353516,0.63623047,0.5083008,0.66259766
WOW__BOWS2__0.4bpp__5710.pgm,5710.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5710.pgm,0.9916992,0.7919922,0.60546875,0.23657227,0.6821289
WOW__BOWS2__0.4bpp__5711.pgm,5711.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5711.pgm,0.9897461,0.99072266,0.9814453,0.0110321045,0.98339844
WOW__BOWS2__0.4bpp__5712.pgm,5712.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5712.pgm,0.9873047,0.94384766,0.8300781,0.26538086,0.7758789
WOW__BOWS2__0.4bpp__5713.pgm,5713.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5713.pgm,0.9916992,0.9926758,0.99316406,0.007461548,0.9824219
WOW__BOWS2__0.4bpp__5714.pgm,5714.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5714.pgm,0.9916992,0.97558594,0.984375,0.009819031,0.9550781
WOW__BOWS2__0.4bpp__5715.pgm,5715.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5715.pgm,0.98828125,0.99853516,0.98535156,0.0103302,0.98876953
WOW__BOWS2__0.4bpp__5716.pgm,5716.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5716.pgm,0.9921875,0.99121094,0.9921875,0.019424438,0.9555664
WOW__BOWS2__0.4bpp__5717.pgm,5717.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5717.pgm,0.98876953,1.0,0.98046875,0.16931152,0.9814453
WOW__BOWS2__0.4bpp__5718.pgm,5718.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5718.pgm,0.99072266,0.9941406,0.99121094,0.0067977905,0.9941406
WOW__BOWS2__0.4bpp__5719.pgm,5719.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5719.pgm,0.98828125,0.9902344,0.30737305,0.008712769,0.19836426
WOW__BOWS2__0.4bpp__572.pgm,572.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/572.pgm,0.99072266,0.9897461,0.98291016,0.86376953,0.9790039
WOW__BOWS2__0.4bpp__5720.pgm,5720.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5720.pgm,0.9902344,0.9941406,0.9873047,0.008285522,0.99072266
WOW__BOWS2__0.4bpp__5721.pgm,5721.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5721.pgm,0.15039062,0.31347656,0.7182617,0.8330078,0.640625
WOW__BOWS2__0.4bpp__5722.pgm,5722.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5722.pgm,0.52197266,0.04812622,0.018188477,0.010566711,0.04147339
WOW__BOWS2__0.4bpp__5723.pgm,5723.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5723.pgm,0.99365234,0.9941406,0.9916992,0.010818481,0.9863281
WOW__BOWS2__0.4bpp__5724.pgm,5724.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5724.pgm,0.9916992,0.9370117,0.9873047,0.008743286,0.81884766
WOW__BOWS2__0.4bpp__5725.pgm,5725.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5725.pgm,0.9770508,0.94921875,0.90966797,0.9814453,0.95947266
WOW__BOWS2__0.4bpp__5726.pgm,5726.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5726.pgm,0.54248047,0.48339844,0.54833984,0.8417969,0.52490234
WOW__BOWS2__0.4bpp__5727.pgm,5727.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5727.pgm,0.5415039,0.52001953,0.55029297,0.53222656,0.5527344
WOW__BOWS2__0.4bpp__5728.pgm,5728.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5728.pgm,0.9863281,0.9589844,0.94384766,0.036987305,0.9633789
WOW__BOWS2__0.4bpp__5729.pgm,5729.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5729.pgm,0.99316406,0.98876953,0.8574219,0.011161804,0.92333984
WOW__BOWS2__0.4bpp__573.pgm,573.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/573.pgm,0.9916992,0.9951172,0.98828125,0.98291016,0.9868164
WOW__BOWS2__0.4bpp__5730.pgm,5730.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5730.pgm,0.9916992,0.97753906,0.98291016,0.009971619,0.9848633
WOW__BOWS2__0.4bpp__5731.pgm,5731.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5731.pgm,0.99121094,0.99365234,0.99365234,0.23657227,0.99072266
WOW__BOWS2__0.4bpp__5732.pgm,5732.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5732.pgm,0.9921875,0.99560547,0.9926758,0.06719971,0.9921875
WOW__BOWS2__0.4bpp__5733.pgm,5733.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5733.pgm,0.99072266,0.9916992,0.99072266,0.0070648193,0.99121094
WOW__BOWS2__0.4bpp__5734.pgm,5734.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5734.pgm,0.9897461,0.9892578,0.98876953,0.008033752,0.9868164
WOW__BOWS2__0.4bpp__5735.pgm,5735.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5735.pgm,0.9916992,0.9926758,0.99121094,0.0069847107,0.99121094
WOW__BOWS2__0.4bpp__5736.pgm,5736.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5736.pgm,0.5185547,0.5048828,0.515625,0.3972168,0.5205078
WOW__BOWS2__0.4bpp__5737.pgm,5737.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5737.pgm,0.98779297,0.018478394,0.9892578,0.9916992,0.9921875
WOW__BOWS2__0.4bpp__5738.pgm,5738.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5738.pgm,0.9926758,0.021942139,0.9916992,0.022720337,0.9863281
WOW__BOWS2__0.4bpp__5739.pgm,5739.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/5739.pgm,0.99316406,0.024139404,0.9892578,0.99560547,0.99365234
WOW__BOWS2__0.4bpp__574.pgm,574.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.4bpp/stego/574.pgm,0.79296875,0.5522461,0.44360352,0.5234375,0.8730469
