sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD
WOW__BOWS2__0.2bpp__8562.pgm,8562.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8562.pgm,0.4921875,0.49951172,0.5024414,0.5102539,0.50878906,0.81703424,0.42386857,0.5840133,0.10937921,0.48491332
WOW__BOWS2__0.2bpp__8563.pgm,8563.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8563.pgm,0.4963379,0.4987793,0.52441406,0.5102539,0.51171875,0.83258194,-0.26948833,0.6680927,0.10937921,0.49549454
WOW__BOWS2__0.2bpp__8564.pgm,8564.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8564.pgm,0.74560547,0.49975586,0.026611328,0.51220703,0.025039673,1.76636,0.6549875,-1.2367733,0.5561121,-1.2622569
WOW__BOWS2__0.2bpp__8565.pgm,8565.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8565.pgm,0.515625,0.49926758,0.49951172,0.5083008,0.5024414,0.90483314,0.1927496,0.57280266,-0.33735368,0.46198732
WOW__BOWS2__0.2bpp__8566.pgm,8566.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8566.pgm,0.9423828,0.4987793,0.01979065,0.5029297,0.61572266,2.5035052,-0.26948833,-1.2628729,-1.5658691,0.87112814
WOW__BOWS2__0.2bpp__8567.pgm,8567.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8567.pgm,0.037475586,0.49902344,0.0259552,0.5053711,2.9802322e-05,-0.8863562,-0.03836936,-1.239284,-1.007453,-1.3525857
WOW__BOWS2__0.2bpp__8568.pgm,8568.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8568.pgm,0.3149414,0.49926758,0.9716797,0.50683594,0.8173828,0.15305495,0.1927496,2.379576,-0.67240334,1.5994693
WOW__BOWS2__0.2bpp__8569.pgm,8569.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8569.pgm,0.9873047,0.49902344,0.9604492,0.5097656,0.96191406,2.6717863,-0.03836936,2.3366022,-0.0023040117,2.1214767
WOW__BOWS2__0.2bpp__857.pgm,857.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/857.pgm,0.50683594,0.49926758,0.50390625,0.5073242,0.5053711,0.87190855,0.1927496,0.58961856,-0.5607201,0.47256854
WOW__BOWS2__0.2bpp__8570.pgm,8570.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8570.pgm,0.98876953,0.49951172,0.9707031,0.51123047,0.828125,2.6772738,0.42386857,2.3758392,0.33274564,1.6382672
WOW__BOWS2__0.2bpp__8571.pgm,8571.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8571.pgm,0.99121094,0.49804688,0.9892578,0.51416016,0.89746094,2.6864195,-0.9628452,2.4468396,1.0028449,1.8886896
WOW__BOWS2__0.2bpp__8572.pgm,8572.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8572.pgm,0.9921875,0.5,0.7890625,0.51220703,0.61279297,2.6900778,0.8861065,1.6807826,0.5561121,0.86054695
WOW__BOWS2__0.2bpp__8573.pgm,8573.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8573.pgm,0.6875,0.49926758,0.46289062,0.50683594,0.51464844,1.5486919,0.1927496,0.43267033,-0.67240334,0.5060758
WOW__BOWS2__0.2bpp__8574.pgm,8574.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8574.pgm,0.48632812,0.49902344,0.5029297,0.5078125,0.5029297,0.79508454,-0.03836936,0.5858817,-0.4490369,0.46375087
WOW__BOWS2__0.2bpp__8575.pgm,8575.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8575.pgm,0.9345703,0.49975586,0.0034294128,0.5097656,0.05319214,2.4742389,0.6549875,-1.32548,-0.0023040117,-1.1605779
WOW__BOWS2__0.2bpp__8576.pgm,8576.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8576.pgm,0.037597656,0.49902344,0.41137695,0.5102539,0.5078125,-0.8858989,-0.03836936,0.23555079,0.10937921,0.48138624
WOW__BOWS2__0.2bpp__8577.pgm,8577.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8577.pgm,0.46728516,0.49902344,5.364418e-06,0.50683594,0.85058594,0.7237479,-0.03836936,-1.3385823,-0.67240334,1.7193899
WOW__BOWS2__0.2bpp__8578.pgm,8578.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8578.pgm,0.9916992,0.4987793,0.012008667,0.5097656,0.010818481,2.6882486,-0.26948833,-1.292651,-0.0023040117,-1.3136199
WOW__BOWS2__0.2bpp__8579.pgm,8579.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8579.pgm,0.98339844,0.49975586,0.6591797,0.51220703,0.5917969,2.6571534,0.6549875,1.1837798,0.5561121,0.78471476
WOW__BOWS2__0.2bpp__858.pgm,858.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/858.pgm,0.67333984,0.49902344,0.46923828,0.5029297,0.67529297,1.4956467,-0.03836936,0.45695993,-1.5658691,1.0862797
WOW__BOWS2__0.2bpp__8580.pgm,8580.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8580.pgm,0.92333984,0.4987793,0.62597656,0.5102539,0.62841797,2.4321685,-0.26948833,1.0567265,0.10937921,0.91698015
WOW__BOWS2__0.2bpp__8581.pgm,8581.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8581.pgm,0.53564453,0.49902344,0.50341797,0.5078125,0.49951172,0.97982806,-0.03836936,0.58775014,-0.4490369,0.4514061
WOW__BOWS2__0.2bpp__8582.pgm,8582.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8582.pgm,0.93310547,0.49975586,0.4892578,0.51171875,0.49487305,2.4687514,0.6549875,0.53356564,0.44442886,0.43465248
WOW__BOWS2__0.2bpp__8583.pgm,8583.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8583.pgm,0.6381836,0.49951172,0.5649414,0.50927734,0.5024414,1.3639483,0.42386857,0.8231725,-0.11398723,0.46198732
WOW__BOWS2__0.2bpp__8584.pgm,8584.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8584.pgm,0.40625,0.49926758,0.5966797,0.5102539,0.82666016,0.49510488,0.1927496,0.94462055,0.10937921,1.6329765
WOW__BOWS2__0.2bpp__8585.pgm,8585.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8585.pgm,0.55371094,0.49926758,0.5029297,0.5078125,0.52197266,1.0475063,0.1927496,0.5858817,-0.4490369,0.5325289
WOW__BOWS2__0.2bpp__8586.pgm,8586.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8586.pgm,0.9951172,0.49853516,0.96191406,0.51464844,0.9536133,2.7010527,-0.5006073,2.3422074,1.1145282,2.0914965
WOW__BOWS2__0.2bpp__8587.pgm,8587.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8587.pgm,0.76123047,0.4987793,0.5673828,0.50878906,0.53515625,1.8248926,-0.26948833,0.8325147,-0.22567046,0.58014435
WOW__BOWS2__0.2bpp__8588.pgm,8588.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8588.pgm,0.5371094,0.5,0.5205078,0.51171875,0.5644531,0.9853155,0.8861065,0.65314525,0.44442886,0.68595666
WOW__BOWS2__0.2bpp__8589.pgm,8589.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8589.pgm,0.7895508,0.49926758,0.55908203,0.5107422,0.55126953,1.9309831,0.1927496,0.8007513,0.22106244,0.6383411
WOW__BOWS2__0.2bpp__859.pgm,859.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/859.pgm,0.50341797,0.49926758,0.49731445,0.5073242,0.50341797,0.8591046,0.1927496,0.5643948,-0.5607201,0.4655144
WOW__BOWS2__0.2bpp__8590.pgm,8590.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8590.pgm,0.53027344,0.4987793,0.5175781,0.5083008,0.5029297,0.9597075,-0.26948833,0.64193463,-0.33735368,0.46375087
WOW__BOWS2__0.2bpp__8591.pgm,8591.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8591.pgm,0.39233398,0.49951172,0.5083008,0.50878906,0.51708984,0.44297427,0.42386857,0.60643446,-0.22567046,0.5148935
WOW__BOWS2__0.2bpp__8592.pgm,8592.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8592.pgm,0.8720703,0.4987793,0.48413086,0.50878906,0.6459961,2.2401085,-0.26948833,0.51394707,-0.22567046,0.9804675
WOW__BOWS2__0.2bpp__8593.pgm,8593.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8593.pgm,0.40356445,0.49926758,0.49829102,0.5083008,0.50878906,0.4850446,0.1927496,0.5681316,-0.33735368,0.48491332
WOW__BOWS2__0.2bpp__8594.pgm,8594.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8594.pgm,0.9692383,0.49926758,0.20727539,0.50878906,0.27661133,2.604108,0.1927496,-0.5454536,-0.22567046,-0.353649
WOW__BOWS2__0.2bpp__8595.pgm,8595.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8595.pgm,0.99365234,0.49902344,0.074645996,0.50439453,0.033966064,2.6955652,-0.03836936,-1.0529664,-1.2308195,-1.2300172
WOW__BOWS2__0.2bpp__8596.pgm,8596.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8596.pgm,0.9897461,0.49902344,0.6875,0.5102539,0.57666016,2.680932,-0.03836936,1.2921488,0.10937921,0.7300451
WOW__BOWS2__0.2bpp__8597.pgm,8597.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8597.pgm,0.96972656,0.4987793,0.5644531,0.51220703,0.6225586,2.6059372,-0.26948833,0.8213041,0.5561121,0.8958177
WOW__BOWS2__0.2bpp__8598.pgm,8598.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8598.pgm,0.9926758,0.49902344,0.12719727,0.5126953,0.06561279,2.691907,-0.03836936,-0.8518764,0.6677953,-1.1157179
WOW__BOWS2__0.2bpp__8599.pgm,8599.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8599.pgm,0.9941406,0.4987793,0.53564453,0.51220703,0.5004883,2.6973944,-0.26948833,0.7110666,0.5561121,0.45493317
WOW__BOWS2__0.2bpp__86.pgm,86.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/86.pgm,0.9868164,0.50097656,0.79589844,0.5151367,0.59814453,2.6699572,1.8105824,1.7069407,1.2262114,0.8076408
WOW__BOWS2__0.2bpp__860.pgm,860.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/860.pgm,0.49389648,0.49926758,0.5024414,0.5073242,0.50146484,0.82343626,0.1927496,0.5840133,-0.5607201,0.45846024
WOW__BOWS2__0.2bpp__8600.pgm,8600.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8600.pgm,0.53515625,0.49902344,0.49267578,0.50683594,0.50341797,0.9779989,-0.03836936,0.5466446,-0.67240334,0.4655144
WOW__BOWS2__0.2bpp__8601.pgm,8601.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8601.pgm,0.52197266,0.49951172,0.50390625,0.50683594,0.50683594,0.92861205,0.42386857,0.58961856,-0.67240334,0.47785917
WOW__BOWS2__0.2bpp__8602.pgm,8602.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8602.pgm,0.78125,0.49902344,0.78808594,0.5126953,0.6201172,1.8998877,-0.03836936,1.6770457,0.6677953,0.88699996
WOW__BOWS2__0.2bpp__8603.pgm,8603.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8603.pgm,0.8964844,0.49926758,0.8330078,0.5024414,0.6323242,2.3315656,0.1927496,1.8489414,-1.6775523,0.93108845
WOW__BOWS2__0.2bpp__8604.pgm,8604.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8604.pgm,0.9770508,0.49926758,0.5932617,0.51220703,0.69140625,2.6333745,0.1927496,0.93154156,0.5561121,1.1444765
WOW__BOWS2__0.2bpp__8605.pgm,8605.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8605.pgm,0.9902344,0.49804688,0.18139648,0.50927734,0.8408203,2.6827612,-0.9628452,-0.64448047,-0.11398723,1.6841192
WOW__BOWS2__0.2bpp__8606.pgm,8606.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8606.pgm,0.9941406,0.49975586,0.9921875,0.51171875,0.9897461,2.6973944,0.6549875,2.4580503,0.44442886,2.2219982
WOW__BOWS2__0.2bpp__8607.pgm,8607.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8607.pgm,0.54052734,0.49926758,0.7001953,0.50634766,0.86816406,0.9981195,0.1927496,1.340728,-0.7840866,1.7828773
WOW__BOWS2__0.2bpp__8608.pgm,8608.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8608.pgm,0.5209961,0.49926758,0.50634766,0.51123047,0.515625,0.92495376,0.1927496,0.59896076,0.33274564,0.50960284
WOW__BOWS2__0.2bpp__8609.pgm,8609.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8609.pgm,0.86279297,0.49975586,0.76123047,0.5083008,0.60498047,2.2053547,0.6549875,1.574282,-0.33735368,0.8323303
WOW__BOWS2__0.2bpp__861.pgm,861.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/861.pgm,0.99072266,0.49682617,0.99316406,0.5175781,0.99365234,2.6845903,-2.1184402,2.461787,1.7846276,2.2361066
WOW__BOWS2__0.2bpp__8610.pgm,8610.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8610.pgm,0.7714844,0.5004883,0.4194336,0.5161133,0.6723633,1.8633046,1.3483444,0.26637992,1.4495778,1.0756986
WOW__BOWS2__0.2bpp__8611.pgm,8611.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8611.pgm,0.98876953,0.50146484,0.99365234,0.51464844,0.99316406,2.6772738,2.2728202,2.4636555,1.1145282,2.234343
WOW__BOWS2__0.2bpp__8612.pgm,8612.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8612.pgm,0.9916992,0.4987793,0.63427734,0.51220703,0.58984375,2.6882486,-0.26948833,1.0884898,0.5561121,0.7776606
WOW__BOWS2__0.2bpp__8613.pgm,8613.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8613.pgm,0.49536133,0.49926758,0.5214844,0.50634766,0.52978516,0.8289237,0.1927496,0.6568821,-0.7840866,0.5607455
WOW__BOWS2__0.2bpp__8614.pgm,8614.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8614.pgm,0.5107422,0.49926758,0.54541016,0.50390625,0.5629883,0.8865417,0.1927496,0.74843526,-1.3425027,0.680666
WOW__BOWS2__0.2bpp__8615.pgm,8615.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8615.pgm,0.9770508,0.49902344,0.73583984,0.5107422,0.58691406,2.6333745,-0.03836936,1.4771236,0.22106244,0.7670794
WOW__BOWS2__0.2bpp__8616.pgm,8616.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8616.pgm,0.9868164,0.49829102,0.6723633,0.51123047,0.5361328,2.6699572,-0.7317262,1.2342274,0.33274564,0.58367145
WOW__BOWS2__0.2bpp__8617.pgm,8617.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8617.pgm,0.9824219,0.49853516,0.4020996,0.51123047,0.5498047,2.653495,-0.5006073,0.20005059,0.33274564,0.6330505
WOW__BOWS2__0.2bpp__8618.pgm,8618.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8618.pgm,0.9892578,0.49902344,0.4025879,0.5097656,0.9116211,2.679103,-0.03836936,0.20191902,-0.0023040117,1.9398322
WOW__BOWS2__0.2bpp__8619.pgm,8619.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8619.pgm,0.5541992,0.49951172,0.05996704,0.5083008,0.4675293,1.0493355,0.42386857,-1.1091361,-0.33735368,0.33589435
WOW__BOWS2__0.2bpp__862.pgm,862.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/862.pgm,0.98876953,0.4975586,0.9824219,0.5175781,0.9794922,2.6772738,-1.4250832,2.4206815,1.7846276,2.184964
WOW__BOWS2__0.2bpp__8620.pgm,8620.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8620.pgm,0.9892578,0.49926758,0.7919922,0.51416016,0.87060547,2.679103,0.1927496,1.6919932,1.0028449,1.791695
WOW__BOWS2__0.2bpp__8621.pgm,8621.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8621.pgm,0.5698242,0.49926758,0.71972656,0.50439453,0.5517578,1.1078682,0.1927496,1.4154654,-1.2308195,0.64010465
WOW__BOWS2__0.2bpp__8622.pgm,8622.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8622.pgm,0.6352539,0.49951172,0.51708984,0.50927734,0.49316406,1.3529735,0.42386857,0.6400662,-0.11398723,0.42848012
WOW__BOWS2__0.2bpp__8623.pgm,8623.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8623.pgm,0.51953125,0.49951172,0.5019531,0.50927734,0.5097656,0.9194663,0.42386857,0.58214486,-0.11398723,0.4884404
WOW__BOWS2__0.2bpp__8624.pgm,8624.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8624.pgm,0.9873047,0.49926758,0.8227539,0.5097656,0.65185547,2.6717863,0.1927496,1.8097044,-0.0023040117,1.00163
WOW__BOWS2__0.2bpp__8625.pgm,8625.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8625.pgm,0.5019531,0.49926758,0.5024414,0.5058594,0.50341797,0.85361713,0.1927496,0.5840133,-0.8957698,0.4655144
WOW__BOWS2__0.2bpp__8626.pgm,8626.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8626.pgm,0.8378906,0.49902344,0.5449219,0.5107422,0.53271484,2.1120684,-0.03836936,0.74656683,0.22106244,0.5713267
WOW__BOWS2__0.2bpp__8627.pgm,8627.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8627.pgm,0.5214844,0.49951172,0.50097656,0.5102539,0.47998047,0.9267829,0.42386857,0.578408,0.10937921,0.3808646
WOW__BOWS2__0.2bpp__8628.pgm,8628.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8628.pgm,0.9902344,0.4987793,0.9423828,0.5161133,0.7050781,2.6827612,-0.26948833,2.2674701,1.4495778,1.1938556
WOW__BOWS2__0.2bpp__8629.pgm,8629.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8629.pgm,0.99072266,0.4987793,0.5625,0.5151367,0.58154297,2.6845903,-0.26948833,0.8138304,1.2262114,0.7476805
WOW__BOWS2__0.2bpp__863.pgm,863.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/863.pgm,0.49121094,0.49853516,0.50341797,0.5097656,0.50390625,0.81337595,-0.5006073,0.58775014,-0.0023040117,0.46727794
WOW__BOWS2__0.2bpp__8630.pgm,8630.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8630.pgm,0.9902344,0.50146484,0.7236328,0.515625,0.35791016,2.6827612,2.2728202,1.4304128,1.3378947,-0.060019925
WOW__BOWS2__0.2bpp__8631.pgm,8631.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8631.pgm,0.9399414,0.49902344,0.8261719,0.5073242,0.74365234,2.4943595,-0.03836936,1.8227835,-0.5607201,1.3331751
WOW__BOWS2__0.2bpp__8632.pgm,8632.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8632.pgm,0.83251953,0.49902344,0.6152344,0.5107422,0.5566406,2.0919478,-0.03836936,1.015621,0.22106244,0.65774006
WOW__BOWS2__0.2bpp__8633.pgm,8633.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8633.pgm,0.9902344,0.49902344,0.7397461,0.51464844,0.5341797,2.6827612,-0.03836936,1.492071,1.1145282,0.5766173
WOW__BOWS2__0.2bpp__8634.pgm,8634.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8634.pgm,0.99121094,0.5004883,0.0770874,0.51220703,0.8520508,2.6864195,1.3483444,-1.0436242,0.5561121,1.7246805
WOW__BOWS2__0.2bpp__8635.pgm,8635.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8635.pgm,0.8769531,0.5004883,0.9560547,0.51171875,0.72998047,2.2584,1.3483444,2.3197863,0.44442886,1.2837961
WOW__BOWS2__0.2bpp__8636.pgm,8636.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8636.pgm,0.49414062,0.49926758,0.4975586,0.5053711,0.5058594,0.82435083,0.1927496,0.56532896,-1.007453,0.4743321
WOW__BOWS2__0.2bpp__8637.pgm,8637.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8637.pgm,0.76660156,0.49975586,0.73339844,0.5078125,0.49194336,1.8450131,0.6549875,1.4677814,-0.4490369,0.42407125
WOW__BOWS2__0.2bpp__8638.pgm,8638.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8638.pgm,0.50341797,0.49926758,0.48632812,0.50634766,0.48266602,0.8591046,0.1927496,0.522355,-0.7840866,0.39056402
WOW__BOWS2__0.2bpp__8639.pgm,8639.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8639.pgm,0.6899414,0.49926758,0.51660156,0.5102539,0.5288086,1.5578376,0.1927496,0.6381978,0.10937921,0.5572184
WOW__BOWS2__0.2bpp__864.pgm,864.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/864.pgm,0.5048828,0.4987793,0.50341797,0.5073242,0.50439453,0.86459196,-0.26948833,0.58775014,-0.5607201,0.46904147
WOW__BOWS2__0.2bpp__8640.pgm,8640.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8640.pgm,0.81396484,0.49902344,0.5341797,0.50683594,0.5185547,2.0224402,-0.03836936,0.7054613,-0.67240334,0.5201841
WOW__BOWS2__0.2bpp__8641.pgm,8641.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8641.pgm,0.51464844,0.49975586,0.47387695,0.51171875,0.48828125,0.90117484,0.6549875,0.47471002,0.44442886,0.4108447
WOW__BOWS2__0.2bpp__8642.pgm,8642.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8642.pgm,0.9926758,0.49951172,0.88623047,0.51171875,0.00017261505,2.691907,0.42386857,2.0526004,0.44442886,-1.3520699
WOW__BOWS2__0.2bpp__8643.pgm,8643.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8643.pgm,0.8745117,0.49902344,0.51660156,0.50683594,0.51416016,2.2492542,-0.03836936,0.6381978,-0.67240334,0.5043122
WOW__BOWS2__0.2bpp__8644.pgm,8644.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8644.pgm,0.56103516,0.49975586,0.5209961,0.5083008,0.5493164,1.0749435,0.6549875,0.6550137,-0.33735368,0.631287
WOW__BOWS2__0.2bpp__8645.pgm,8645.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8645.pgm,0.5810547,0.49975586,0.4675293,0.51123047,0.5288086,1.1499385,0.6549875,0.4504204,0.33274564,0.5572184
WOW__BOWS2__0.2bpp__8646.pgm,8646.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8646.pgm,0.96191406,0.49902344,0.79052734,0.50878906,0.9267578,2.576671,-0.03836936,1.6863879,-0.22567046,1.9945018
WOW__BOWS2__0.2bpp__8647.pgm,8647.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8647.pgm,0.5136719,0.5004883,0.5234375,0.5126953,1.0,0.89751655,1.3483444,0.6643558,0.6677953,2.2590325
WOW__BOWS2__0.2bpp__8648.pgm,8648.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8648.pgm,0.5629883,0.49902344,0.5058594,0.5078125,0.5073242,1.0822601,-0.03836936,0.5970923,-0.4490369,0.47962272
WOW__BOWS2__0.2bpp__8649.pgm,8649.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8649.pgm,0.57128906,0.49902344,0.011291504,0.5048828,0.0,1.1133555,-0.03836936,-1.2953954,-1.1191362,-1.3526933
WOW__BOWS2__0.2bpp__865.pgm,865.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/865.pgm,0.5053711,0.49902344,0.5083008,0.51171875,0.50927734,0.8664211,-0.03836936,0.60643446,0.44442886,0.48667687
WOW__BOWS2__0.2bpp__8650.pgm,8650.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8650.pgm,0.9868164,0.4987793,0.7294922,0.51220703,0.56689453,2.6699572,-0.26948833,1.452834,0.5561121,0.6947743
WOW__BOWS2__0.2bpp__8651.pgm,8651.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8651.pgm,0.57958984,0.5,0.55810547,0.5126953,0.52978516,1.144451,0.8861065,0.7970145,0.6677953,0.5607455
WOW__BOWS2__0.2bpp__8652.pgm,8652.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8652.pgm,0.7167969,0.49902344,0.27148438,0.50683594,0.0008134842,1.6584405,-0.03836936,-0.29975486,-0.67240334,-1.3497552
WOW__BOWS2__0.2bpp__8653.pgm,8653.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8653.pgm,0.94970703,0.49902344,0.7758789,0.51123047,0.65625,2.5309424,-0.03836936,1.630335,0.33274564,1.0175018
WOW__BOWS2__0.2bpp__8654.pgm,8654.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/8654.pgm,0.51904297,0.5,0.6220703,0.51171875,1.0,0.91763717,0.8861065,1.041779,0.44442886,2.2590325
