sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD
WOW__BOWS2__0.2bpp__9002.pgm,9002.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9002.pgm,0.8232422,0.49926758,0.60009766,0.5136719,0.5205078
WOW__BOWS2__0.2bpp__9003.pgm,9003.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9003.pgm,0.9819336,0.49975586,0.79345703,0.5107422,0.65966797
WOW__BOWS2__0.2bpp__9004.pgm,9004.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9004.pgm,0.98095703,0.49926758,0.8046875,0.51123047,0.59033203
WOW__BOWS2__0.2bpp__9005.pgm,9005.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9005.pgm,0.9892578,0.5,0.9145508,0.50927734,0.7128906
WOW__BOWS2__0.2bpp__9006.pgm,9006.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9006.pgm,0.4699707,0.49951172,0.5131836,0.5126953,0.5107422
WOW__BOWS2__0.2bpp__9007.pgm,9007.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9007.pgm,0.06951904,0.50097656,0.98291016,0.51708984,0.75341797
WOW__BOWS2__0.2bpp__9008.pgm,9008.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9008.pgm,0.9897461,0.49829102,0.98779297,0.5131836,0.96972656
WOW__BOWS2__0.2bpp__9009.pgm,9009.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9009.pgm,0.5361328,0.49951172,0.6694336,0.5083008,0.84033203
WOW__BOWS2__0.2bpp__901.pgm,901.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/901.pgm,0.98876953,0.4970703,0.99072266,0.5126953,0.9873047
WOW__BOWS2__0.2bpp__9010.pgm,9010.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9010.pgm,0.5517578,0.49926758,0.5263672,0.50634766,0.5151367
WOW__BOWS2__0.2bpp__9011.pgm,9011.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9011.pgm,0.52734375,0.49926758,0.5073242,0.5053711,0.55908203
WOW__BOWS2__0.2bpp__9012.pgm,9012.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9012.pgm,0.59228516,0.49926758,0.48168945,0.5073242,0.50878906
WOW__BOWS2__0.2bpp__9013.pgm,9013.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9013.pgm,0.51123047,0.49951172,0.5107422,0.50634766,0.56347656
WOW__BOWS2__0.2bpp__9014.pgm,9014.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9014.pgm,0.5371094,0.49926758,0.6123047,0.50878906,0.5683594
WOW__BOWS2__0.2bpp__9015.pgm,9015.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9015.pgm,0.50878906,0.49902344,0.50097656,0.50634766,0.50146484
WOW__BOWS2__0.2bpp__9016.pgm,9016.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9016.pgm,0.52783203,0.49902344,1.1920929e-07,0.50341797,0.8330078
WOW__BOWS2__0.2bpp__9017.pgm,9017.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9017.pgm,0.96728516,0.50097656,0.8691406,0.5107422,0.3083496
WOW__BOWS2__0.2bpp__9018.pgm,9018.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9018.pgm,0.9423828,0.4987793,0.84033203,0.5097656,0.27807617
WOW__BOWS2__0.2bpp__9019.pgm,9019.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9019.pgm,0.61816406,0.49951172,2.8848648e-05,0.50390625,0.62841797
WOW__BOWS2__0.2bpp__902.pgm,902.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/902.pgm,0.49951172,0.5,0.45703125,0.5126953,0.48242188
WOW__BOWS2__0.2bpp__9020.pgm,9020.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9020.pgm,0.6191406,0.49951172,0.51708984,0.5083008,0.5332031
WOW__BOWS2__0.2bpp__9021.pgm,9021.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9021.pgm,0.9970703,0.50390625,0.94677734,0.5161133,1.0
WOW__BOWS2__0.2bpp__9022.pgm,9022.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9022.pgm,0.083862305,0.49951172,0.01272583,0.5073242,0.03555298
WOW__BOWS2__0.2bpp__9023.pgm,9023.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9023.pgm,0.9941406,0.5019531,0.95751953,0.515625,0.96533203
WOW__BOWS2__0.2bpp__9024.pgm,9024.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9024.pgm,0.9951172,0.49951172,0.9892578,0.5175781,0.9941406
WOW__BOWS2__0.2bpp__9025.pgm,9025.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9025.pgm,0.50341797,0.49902344,0.50341797,0.50878906,0.5024414
WOW__BOWS2__0.2bpp__9026.pgm,9026.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9026.pgm,0.4802246,0.49902344,0.5019531,0.5097656,0.50927734
WOW__BOWS2__0.2bpp__9027.pgm,9027.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9027.pgm,0.5053711,0.49902344,0.49951172,0.50927734,0.5107422
WOW__BOWS2__0.2bpp__9028.pgm,9028.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9028.pgm,0.54785156,0.4987793,0.51171875,0.5102539,0.5283203
WOW__BOWS2__0.2bpp__9029.pgm,9029.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9029.pgm,0.5058594,0.4987793,0.50341797,0.5083008,0.4802246
WOW__BOWS2__0.2bpp__903.pgm,903.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/903.pgm,0.5,0.49926758,0.5053711,0.5097656,0.5048828
WOW__BOWS2__0.2bpp__9030.pgm,9030.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9030.pgm,0.50634766,0.4987793,0.50390625,0.50634766,0.50683594
WOW__BOWS2__0.2bpp__9031.pgm,9031.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9031.pgm,0.49975586,0.49926758,0.5029297,0.5078125,0.51171875
WOW__BOWS2__0.2bpp__9032.pgm,9032.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9032.pgm,0.515625,0.49951172,0.43823242,0.5097656,0.5385742
WOW__BOWS2__0.2bpp__9033.pgm,9033.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9033.pgm,0.99072266,0.49731445,0.9902344,0.50683594,0.9916992
WOW__BOWS2__0.2bpp__9034.pgm,9034.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9034.pgm,0.9921875,0.49829102,0.98779297,0.5048828,0.9316406
WOW__BOWS2__0.2bpp__9035.pgm,9035.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9035.pgm,0.9790039,0.49829102,0.3005371,0.50097656,0.8642578
WOW__BOWS2__0.2bpp__9036.pgm,9036.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9036.pgm,0.9716797,0.49853516,0.9448242,0.5019531,0.9008789
WOW__BOWS2__0.2bpp__9037.pgm,9037.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9037.pgm,0.9916992,0.49829102,0.99072266,0.49853516,0.97753906
WOW__BOWS2__0.2bpp__9038.pgm,9038.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9038.pgm,0.99316406,0.49853516,0.9951172,0.50146484,0.9975586
WOW__BOWS2__0.2bpp__9039.pgm,9039.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9039.pgm,0.99121094,0.49829102,0.99316406,0.49902344,0.99121094
WOW__BOWS2__0.2bpp__904.pgm,904.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/904.pgm,0.5053711,0.49926758,0.5102539,0.5097656,0.50683594
WOW__BOWS2__0.2bpp__9040.pgm,9040.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9040.pgm,0.50634766,0.49853516,0.49780273,0.50878906,0.48754883
WOW__BOWS2__0.2bpp__9041.pgm,9041.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9041.pgm,0.9946289,0.4987793,0.9550781,0.49975586,0.9584961
WOW__BOWS2__0.2bpp__9042.pgm,9042.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9042.pgm,0.4807129,0.49975586,0.5239258,0.5126953,0.5332031
WOW__BOWS2__0.2bpp__9043.pgm,9043.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9043.pgm,0.49072266,0.49951172,0.5,0.5058594,0.50439453
WOW__BOWS2__0.2bpp__9044.pgm,9044.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9044.pgm,0.8725586,0.5,0.9453125,0.5126953,0.12213135
WOW__BOWS2__0.2bpp__9045.pgm,9045.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9045.pgm,0.72558594,0.5004883,0.6323242,0.5126953,0.5678711
WOW__BOWS2__0.2bpp__9046.pgm,9046.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9046.pgm,0.98779297,0.5004883,0.9824219,0.50390625,1.0
WOW__BOWS2__0.2bpp__9047.pgm,9047.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9047.pgm,0.9897461,0.50097656,0.9765625,0.5078125,1.0
WOW__BOWS2__0.2bpp__9048.pgm,9048.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9048.pgm,0.9902344,0.5,0.9794922,0.50927734,0.9526367
WOW__BOWS2__0.2bpp__9049.pgm,9049.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9049.pgm,0.64697266,0.5024414,0.98095703,0.5102539,1.0
WOW__BOWS2__0.2bpp__905.pgm,905.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/905.pgm,0.5024414,0.49902344,0.5048828,0.5078125,0.50390625
WOW__BOWS2__0.2bpp__9050.pgm,9050.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9050.pgm,0.9941406,0.49926758,0.9814453,0.50927734,0.99072266
WOW__BOWS2__0.2bpp__9051.pgm,9051.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9051.pgm,0.93310547,0.5004883,0.8623047,0.5102539,0.9980469
WOW__BOWS2__0.2bpp__9052.pgm,9052.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9052.pgm,0.9589844,0.50097656,0.7597656,0.51220703,0.8183594
WOW__BOWS2__0.2bpp__9053.pgm,9053.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9053.pgm,0.24023438,0.5004883,0.99853516,0.51171875,0.9970703
WOW__BOWS2__0.2bpp__9054.pgm,9054.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9054.pgm,0.953125,0.5,0.9995117,0.5083008,0.82910156
WOW__BOWS2__0.2bpp__9055.pgm,9055.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9055.pgm,0.5004883,0.49926758,0.4868164,0.50390625,0.50390625
WOW__BOWS2__0.2bpp__9056.pgm,9056.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9056.pgm,0.921875,0.49975586,0.66015625,0.50634766,0.66308594
WOW__BOWS2__0.2bpp__9057.pgm,9057.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9057.pgm,0.5966797,0.49902344,0.52490234,0.5053711,0.55126953
WOW__BOWS2__0.2bpp__9058.pgm,9058.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9058.pgm,0.98046875,0.50439453,0.8041992,0.515625,1.0
WOW__BOWS2__0.2bpp__9059.pgm,9059.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9059.pgm,0.5102539,0.5,0.5332031,0.5126953,0.55078125
WOW__BOWS2__0.2bpp__906.pgm,906.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/906.pgm,0.9946289,0.4987793,0.8935547,0.5175781,0.25976562
WOW__BOWS2__0.2bpp__9060.pgm,9060.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9060.pgm,0.6201172,0.49951172,0.6455078,0.5048828,0.02748108
WOW__BOWS2__0.2bpp__9061.pgm,9061.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9061.pgm,0.87841797,0.49926758,0.44506836,0.5131836,0.5
WOW__BOWS2__0.2bpp__9062.pgm,9062.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9062.pgm,0.9790039,0.49926758,0.16296387,0.5126953,0.59521484
WOW__BOWS2__0.2bpp__9063.pgm,9063.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9063.pgm,0.5859375,0.5,0.6484375,0.51416016,0.5805664
WOW__BOWS2__0.2bpp__9064.pgm,9064.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9064.pgm,0.5239258,0.49926758,0.58447266,0.50683594,0.5361328
WOW__BOWS2__0.2bpp__9065.pgm,9065.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9065.pgm,0.5078125,0.49926758,0.5029297,0.50878906,0.5097656
WOW__BOWS2__0.2bpp__9066.pgm,9066.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9066.pgm,0.70703125,0.50097656,0.7475586,0.51171875,1.0
WOW__BOWS2__0.2bpp__9067.pgm,9067.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9067.pgm,0.62060547,0.5004883,0.008377075,0.50927734,0.6113281
WOW__BOWS2__0.2bpp__9068.pgm,9068.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9068.pgm,0.54296875,0.5,7.969141e-05,0.50683594,0.8652344
WOW__BOWS2__0.2bpp__9069.pgm,9069.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9069.pgm,0.55371094,0.5004883,3.8146973e-06,0.5083008,0.73779297
WOW__BOWS2__0.2bpp__907.pgm,907.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/907.pgm,0.4885254,0.49951172,0.5175781,0.5102539,0.50390625
WOW__BOWS2__0.2bpp__9070.pgm,9070.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9070.pgm,0.6894531,0.4987793,0.6533203,0.50927734,0.5678711
WOW__BOWS2__0.2bpp__9071.pgm,9071.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9071.pgm,0.546875,0.49902344,0.58935547,0.5097656,0.56103516
WOW__BOWS2__0.2bpp__9072.pgm,9072.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9072.pgm,0.6152344,0.49975586,0.027114868,0.5078125,0.5126953
WOW__BOWS2__0.2bpp__9073.pgm,9073.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9073.pgm,0.9794922,0.5,0.6503906,0.51416016,0.61621094
WOW__BOWS2__0.2bpp__9074.pgm,9074.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9074.pgm,0.8808594,0.49902344,0.8173828,0.50390625,0.64160156
WOW__BOWS2__0.2bpp__9075.pgm,9075.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9075.pgm,0.99072266,0.4987793,0.6269531,0.51123047,0.5917969
WOW__BOWS2__0.2bpp__9076.pgm,9076.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9076.pgm,0.61279297,0.49951172,0.30737305,0.5161133,0.47827148
WOW__BOWS2__0.2bpp__9077.pgm,9077.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9077.pgm,0.9916992,0.49975586,0.85595703,0.51220703,0.8666992
WOW__BOWS2__0.2bpp__9078.pgm,9078.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9078.pgm,0.85595703,0.49926758,0.55029297,0.50878906,0.5493164
WOW__BOWS2__0.2bpp__9079.pgm,9079.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9079.pgm,0.8779297,0.49902344,8.940697e-06,0.5073242,0.68359375
WOW__BOWS2__0.2bpp__908.pgm,908.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/908.pgm,0.51220703,0.49902344,0.4946289,0.5053711,0.50146484
WOW__BOWS2__0.2bpp__9080.pgm,9080.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9080.pgm,0.6333008,0.49951172,0.50927734,0.51171875,0.5131836
WOW__BOWS2__0.2bpp__9081.pgm,9081.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9081.pgm,0.94384766,0.49853516,0.9091797,0.51464844,0.81396484
WOW__BOWS2__0.2bpp__9082.pgm,9082.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9082.pgm,0.98095703,0.49902344,0.90185547,0.51464844,0.96484375
WOW__BOWS2__0.2bpp__9083.pgm,9083.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9083.pgm,0.48486328,0.49902344,0.49902344,0.51123047,0.5029297
WOW__BOWS2__0.2bpp__9084.pgm,9084.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9084.pgm,0.42773438,0.49853516,0.5126953,0.5053711,0.45654297
WOW__BOWS2__0.2bpp__9085.pgm,9085.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9085.pgm,0.9921875,0.49902344,0.08050537,0.5161133,0.18664551
WOW__BOWS2__0.2bpp__9086.pgm,9086.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9086.pgm,0.55126953,0.49853516,0.50878906,0.5102539,0.5073242
WOW__BOWS2__0.2bpp__9087.pgm,9087.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9087.pgm,0.5024414,0.4987793,0.51220703,0.51123047,0.51660156
WOW__BOWS2__0.2bpp__9088.pgm,9088.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9088.pgm,0.59814453,0.49902344,0.50097656,0.5107422,0.5053711
WOW__BOWS2__0.2bpp__9089.pgm,9089.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9089.pgm,0.83447266,0.49926758,0.87402344,0.51123047,0.796875
WOW__BOWS2__0.2bpp__909.pgm,909.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/909.pgm,0.5024414,0.4987793,0.5029297,0.5048828,0.50097656
WOW__BOWS2__0.2bpp__9090.pgm,9090.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9090.pgm,0.8120117,0.49902344,0.6098633,0.50878906,0.5239258
WOW__BOWS2__0.2bpp__9091.pgm,9091.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9091.pgm,0.46411133,0.49926758,0.49023438,0.5048828,0.49291992
WOW__BOWS2__0.2bpp__9092.pgm,9092.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9092.pgm,0.48657227,0.49926758,0.49267578,0.5048828,0.7524414
WOW__BOWS2__0.2bpp__9093.pgm,9093.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9093.pgm,0.7753906,0.49951172,0.81103516,0.50878906,0.63964844
WOW__BOWS2__0.2bpp__9094.pgm,9094.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9094.pgm,0.6074219,0.49926758,0.83496094,0.50878906,0.6591797
WOW__BOWS2__0.2bpp__9095.pgm,9095.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9095.pgm,0.50097656,0.4987793,0.5004883,0.50927734,0.49365234
WOW__BOWS2__0.2bpp__9096.pgm,9096.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9096.pgm,0.4987793,0.49951172,0.4963379,0.51123047,0.48950195
WOW__BOWS2__0.2bpp__9097.pgm,9097.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9097.pgm,0.5,0.4987793,0.5,0.5097656,0.4970703
WOW__BOWS2__0.2bpp__9098.pgm,9098.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9098.pgm,0.54248047,0.49951172,0.46240234,0.50878906,0.48779297
WOW__BOWS2__0.2bpp__9099.pgm,9099.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9099.pgm,0.7416992,0.49926758,0.52246094,0.50683594,0.4970703
WOW__BOWS2__0.2bpp__91.pgm,91.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/91.pgm,0.5053711,0.5004883,0.48120117,0.5131836,0.48950195
WOW__BOWS2__0.2bpp__910.pgm,910.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/910.pgm,0.5053711,0.49926758,0.50390625,0.50927734,0.5048828
WOW__BOWS2__0.2bpp__9100.pgm,9100.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9100.pgm,0.45898438,0.4987793,0.4399414,0.5097656,0.47729492
WOW__BOWS2__0.2bpp__9101.pgm,9101.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9101.pgm,0.46435547,0.49902344,0.48754883,0.5102539,0.4873047
WOW__BOWS2__0.2bpp__9102.pgm,9102.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9102.pgm,0.68310547,0.49926758,0.48266602,0.50390625,0.4777832
WOW__BOWS2__0.2bpp__9103.pgm,9103.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9103.pgm,0.94921875,0.5,5.9604645e-08,0.5058594,0.0
WOW__BOWS2__0.2bpp__9104.pgm,9104.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9104.pgm,0.4790039,0.49951172,0.5541992,0.51416016,0.6176758
WOW__BOWS2__0.2bpp__9105.pgm,9105.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9105.pgm,0.9921875,0.49902344,0.1451416,0.5126953,0.09057617
WOW__BOWS2__0.2bpp__9106.pgm,9106.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9106.pgm,0.9902344,0.49902344,0.9658203,0.51464844,0.9121094
WOW__BOWS2__0.2bpp__9107.pgm,9107.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9107.pgm,0.9916992,0.49975586,0.9433594,0.51123047,0.8354492
WOW__BOWS2__0.2bpp__9108.pgm,9108.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9108.pgm,0.97265625,0.4987793,0.48120117,0.51220703,0.50390625
WOW__BOWS2__0.2bpp__9109.pgm,9109.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9109.pgm,0.6557617,0.49926758,0.79003906,0.515625,0.7446289
WOW__BOWS2__0.2bpp__911.pgm,911.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/911.pgm,0.49682617,0.49926758,0.49780273,0.5078125,0.5048828
WOW__BOWS2__0.2bpp__9110.pgm,9110.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9110.pgm,0.8886719,0.49902344,0.6357422,0.51123047,0.56640625
WOW__BOWS2__0.2bpp__9111.pgm,9111.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9111.pgm,0.3161621,0.49926758,0.32348633,0.51220703,0.6230469
WOW__BOWS2__0.2bpp__9112.pgm,9112.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9112.pgm,0.4855957,0.49926758,0.49267578,0.5078125,0.5205078
WOW__BOWS2__0.2bpp__9113.pgm,9113.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9113.pgm,0.5864258,0.49902344,0.5078125,0.5073242,0.50439453
WOW__BOWS2__0.2bpp__9114.pgm,9114.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9114.pgm,0.51953125,0.49902344,0.5004883,0.50634766,0.49243164
WOW__BOWS2__0.2bpp__9115.pgm,9115.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9115.pgm,0.5185547,0.49902344,0.5029297,0.5078125,0.49829102
WOW__BOWS2__0.2bpp__9116.pgm,9116.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9116.pgm,0.49560547,0.49926758,0.50683594,0.50683594,0.5097656
WOW__BOWS2__0.2bpp__9117.pgm,9117.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9117.pgm,0.48828125,0.49902344,0.4892578,0.50878906,0.46166992
WOW__BOWS2__0.2bpp__9118.pgm,9118.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9118.pgm,0.5024414,0.50097656,0.50878906,0.5151367,0.53125
WOW__BOWS2__0.2bpp__9119.pgm,9119.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9119.pgm,0.32080078,0.5,0.44555664,0.5126953,0.4724121
WOW__BOWS2__0.2bpp__912.pgm,912.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/912.pgm,0.99072266,0.49682617,0.99121094,0.5126953,0.9897461
WOW__BOWS2__0.2bpp__9120.pgm,9120.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9120.pgm,0.51464844,0.49951172,0.50097656,0.50927734,0.50878906
WOW__BOWS2__0.2bpp__9121.pgm,9121.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9121.pgm,0.68408203,0.49926758,0.4741211,0.51171875,0.55371094
WOW__BOWS2__0.2bpp__9122.pgm,9122.pgm,WOW,1,${BOWS2_ROOT}/stego/WOW/0.2bpp/stego/9122.pgm,0.5229492,0.49926758,0.5332031,0.51171875,0.54345703
